"q1-1";"q1-2";"q1-3";"omegaC1";"omegaC2";"omegaT1";"omegaT2";"alphaV";"rho1-4";"tau";"rho2";"theta";"epsA"
0,0821062167054826;0,496424223168622;0,182287809030295;-1,15818902278982;1,23868435345191;-0,386854072978559;0,182044969207724;0,0122721402340459;0,615905546099453;0,217726183010218;0,419375030769874;0,995897704801897;0,052218779656679
0,110294582590623;0,579686720926294;0,161993722109745;-1,17016945998006;1,2185188810427;-0,239058505534817;0,363116375944764;0,00658092456388291;0,866921540210654;0,170956901532763;0,429556848831096;0,986216245449472;0,0507989326992191
0,124660998796005;0,488482324539711;0,156554617411153;-1,08321231878439;0,955118850507551;-0,0346378180754743;0,204087481451956;0,00656436637387565;0,827537263596406;0,146889216072944;0,69832586869638;0,995082828692725;0,0359063475733599
0,0766862213247419;0,559750542712545;0,189245325138221;-0,890187489242511;1,03851119304281;-0,376983832370826;0,116104830661853;0,0135317901275924;0,429338339030674;0,208602188067448;0,470007675165206;0,95052903107432;0,056412236957333
0,071908527681793;0,398219903968996;0,150482930257059;-0,858643716714384;0,929955185147798;-0,263864871603573;0,0644893872229245;0,0220918040611059;0,882546385408184;0,173924518187187;0,164377383123661;0,959866344344127;0,0370075859254068
0,0793942786508687;0,404543189045721;0,158925045341396;-0,691177074114363;0,812024729599327;-0,331752595835936;0,100267423950302;0,0158032648476421;0,807009079488144;0,163336225368479;0,333426833916495;0,991010440833561;0,0557021909269767
0,094321416025718;0,572457031261773;0,174805926545956;-1,10466466253916;1,22837425716525;-0,258487101952881;0,0306639672349026;0,00849445291228673;0,620067531817611;0,179560436918229;0,490610802878749;0,98678155576982;0,0569332658722243
0,064765295352898;0,572498851482363;0,185832247956491;-0,894486009473986;1,13558725824204;-0,352852647980002;0,20172250231287;0,0180353881332594;0,540649434348201;0,200310269374282;0,17306533135256;0,976329377809084;0,0545726302191543
0,0931207311949821;0,803449675662902;0,19027776542165;-1,29410744936021;1,60549551873193;-0,356998664960506;0,023189207005221;0,0072741621260336;0,317996938041538;0,227092126230965;0,629841646805323;0,997040401211723;0,0379138862970339
0,0961332205528727;0,683038024926331;0,195810262318471;-1,29135841566173;1,14174703561548;-0,256523254260334;0,142575791713504;0,00748471685100993;0,47762357339362;0,172788778927852;0,496960929455274;0,988361363379974;0,0457022866683037
0,103296018265992;0,603047930193005;0,165848064653647;-1,1906167626507;0,988348007191345;-0,54476286404406;0,450252852611087;0,00844133159343095;0,515582751579417;0,225437362860469;0,4971573465527;0,988250398455529;0,0405681510769818
0,100880916140613;0,410644869701838;0,157253234343084;-0,739919299718339;0,948106864466815;-0,339042399451075;-0,0342199014834409;0,0112087851407785;0,874568115651837;0,18758037656674;0,404487756447605;0,993009901312904;0,036171199075148
0,121303401085154;0,570530927379783;0,182016439145896;-1,18215470589756;1,12768383993424;-0,433936226719674;0,190033570905693;0,0061573373889182;0,701656829526413;0,201855527092303;0,527170695451767;0,980658479847105;0,0437346038278508
0,0888382938872641;0,553669486950624;0,183733752457092;-0,971109454017451;1,34185226944204;-0,261831546486472;0,0550731969373423;0,0103860644784201;0,544657127649659;0,219429241587574;0,44081377255639;0,982485819177723;0,0527633063920539
0,0889207268301129;0,709055942143967;0,189691707875731;-1,18250967498055;1,37284080875607;-0,264594158980175;0,16744499033183;0,00904936338724101;0,397894147767371;0,212428319301112;0,426518500492141;0,975370712571456;0,0437292053310764
0,0872902894119103;0,540279503910034;0,163089006934314;-0,713608788688328;0,83327644682161;-0,317454598107712;0,000835208995789497;0,00807657418377694;0,73221455843149;0,207731533693892;0,708057355185349;0,998112231140227;0,0974598134416678
0,126002333967542;0,462280176111769;0,161652031500318;-0,890503765184176;1,06926303058144;-0,18490965437458;0,0478385211629193;0,00811317662164704;0,630923329627112;0,161791787874605;0,669182591267112;0,995111219869167;0,0126620135184716
0,145416656810014;0,676591659085942;0,174231697139711;-1,63776587517171;1,38028134929728;-0,0336902688527604;-0,000211473159485167;0,0034650428651659;0,743841320644054;0,183158596272811;0,724214509225896;0,987379840570504;0,0257829617313501
0,0934613520661499;0,558439318393172;0,176904864084274;-1,16614444108713;1,23360491745701;-0,231429805272485;0,172219388135712;0,0093276091861885;0,715533000059715;0,198576711454839;0,365049822385879;0,962431489227832;0,0603693886120921
0,0765125291960816;0,495630245238519;0,166267688006628;-0,779775645664914;1,04733646777788;-0,172209454353478;0,0324426431265824;0,0168059832313627;0,669530774097325;0,200798876794635;0,209276349335067;0,984525423344365;0,0382251201135899
0,0740362076762735;0,557438247501682;0,170600077070611;-1,02877607426628;1,1357458957283;-0,309746715042248;0,0916637317281653;0,0158819051842271;0,37211475070253;0,190806392668543;0,385132106049191;0,995034014811849;0,0247114632732122
0,0839305842964845;0,556495465880001;0,177976045244941;-1,06624483113496;1,14117611613685;-0,262192575091046;-0,0344239439277793;0,011344062367616;0,496292942353047;0,211168890718397;0,45161850642089;0,992835621000573;0,0576584398203737
0,062752311801949;0,572926561881758;0,212906686403927;-1,07770818954745;0,870473895096082;-0,1898702679804;0,0634341238135764;0,0194107368199884;0,306617073296486;0,204937503666254;0,395056412382524;0,975013243708221;0,0322879811333547
